Mcapitata_HTAC_TP12_1632	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP11_2380	Mcapitata_ATAC_TP12_2403	Mcapitata_ATAC_TP6_2402	Mcapitata_ATAC_TP11_1076	Mcapitata_ATHC_TP8_2735	Mcapitata_ATHC_TP9_1148	Mcapitata_HTHC_TP8_1246	Mcapitata_ATHC_TP5_1229	Mcapitata_ATHC_TP4_1221	Mcapitata_HTAC_TP6_1496	Mcapitata_ATAC_TP12_1452	Mcapitata_HTHC_TP4_2204	Mcapitata_ATAC_TP6_1114	Mcapitata_HTAC_TP7_1722	Mcapitata_ATAC_TP10_1561	Mcapitata_HTHC_TP3_2518	Mcapitata_ATHC_TP10_2554	Mcapitata_HTHC_TP6_1317	Mcapitata_ATAC_TP4_1609	Mcapitata_ATAC_TP5_1196	Mcapitata_ATHC_TP10_1204	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP7_2860	Mcapitata_HTAC_TP7_1278	Mcapitata_ATAC_TP1_1600	Mcapitata_ATHC_TP5_1706	Mcapitata_HTAC_TP8_2410	Mcapitata_HTHC_TP3_1128	Mcapitata_ATAC_TP9_1420	Mcapitata_ATHC_TP9_2862	Mcapitata_HTHC_TP11_2511	Mcapitata_ATHC_TP12_2990	Mcapitata_ATAC_TP9_1121	Mcapitata_HTHC_TP11_1178	Mcapitata_ATAC_TP1_1037	Mcapitata_ATHC_TP8_2753	Mcapitata_HTAC_TP5_1321	Mcapitata_ATAC_TP5_1610	Mcapitata_HTAC_TP12_1729	Mcapitata_ATAC_TP8_1436	Mcapitata_ATHC_TP3_2731	Mcapitata_HTAC_TP6_1705	Mcapitata_ATAC_TP7_1058	Mcapitata_ATHC_TP6_2555	Mcapitata_ATAC_TP8_1083	Mcapitata_ATHC_TP1_1826	Mcapitata_ATAC_TP3_1101	Mcapitata_HTHC_TP12_2190	Mcapitata_ATAC_TP3_1628	Mcapitata_ATHC_TP9_2995	Mcapitata_HTAC_TP4_1481	Mcapitata_ATAC_TP1_1652	Mcapitata_HTHC_TP1_1145	Mcapitata_ATHC_TP6_1212	Mcapitata_HTAC_TP9_1467	Mcapitata_ATAC_TP10_1095	Mcapitata_ATAC_TP8_1779	Mcapitata_HTHC_TP6_1164	Mcapitata_ATHC_TP3_2866	Mcapitata_HTAC_TP3_1289	Mcapitata_HTHC_TP10_1074	Mcapitata_ATHC_TP1_1218	Mcapitata_ATAC_TP3_1548	Mcapitata_HTAC_TP4_2000	Mcapitata_HTHC_TP11_1270	Mcapitata_HTHC_TP12_1140	Mcapitata_HTAC_TP10_1315	Mcapitata_HTAC_TP3_2021	Mcapitata_HTAC_TP11_1248	Mcapitata_HTAC_TP12_2007	Mcapitata_HTAC_TP1_2183	Mcapitata_HTHC_TP4_1124	Mcapitata_ATAC_TP10_1631	Mcapitata_HTAC_TP10_1754	Mcapitata_HTAC_TP8_2386	Mcapitata_ATHC_TP12_2736	Mcapitata_HTHC_TP9_1078	Mcapitata_ATAC_TP5_1776	Mcapitata_ATAC_TP7_1499	Mcapitata_HTAC_TP4_1269	Mcapitata_ATHC_TP6_2016	Mcapitata_HTHC_TP9_2009	Mcapitata_ATAC_TP4_1651	Mcapitata_HTAC_TP7_1645	Mcapitata_HTHC_TP5_1449	Mcapitata_ATAC_TP7_1455	Mcapitata_HTHC_TP5_1694	Mcapitata_ATHC_TP7_2875	Mcapitata_HTHC_TP8_2067	Mcapitata_HTHC_TP1_2081	Mcapitata_ATHC_TP7_1223	Mcapitata_ATHC_TP11_2188	Mcapitata_HTHC_TP8_1082	Mcapitata_HTHC_TP5_1345	Mcapitata_HTAC_TP5_1997	Mcapitata_HTAC_TP6_1588	Mcapitata_ATHC_TP10_2737	Mcapitata_HTHC_TP4_1328	Mcapitata_HTAC_TP1_1579	Mcapitata_ATHC_TP5_2986	Mcapitata_HTHC_TP6_1604	Mcapitata_ATHC_TP11_2756	Mcapitata_HTHC_TP12_1274	Mcapitata_ATHC_TP11_1237	Mcapitata_HTHC_TP7_1126	Mcapitata_ATAC_TP4_1108	Mcapitata_HTHC_TP7_2419	Mcapitata_ATHC_TP12_1154	Mcapitata_ATHC_TP1_2068	Mcapitata_HTAC_TP1_2153	Mcapitata_HTAC_TP11_1562	Mcapitata_ATHC_TP4_2734	Mcapitata_HTHC_TP1_1323	Mcapitata_HTAC_TP3_1751	Mcapitata_ATHC_TP8_1260	Mcapitata_HTAC_TP10_1478	Mcapitata_HTHC_TP9_1331	Mcapitata_HTHC_TP10_1689	Mcapitata_HTHC_TP3_1277	Mcapitata_ATHC_TP4_2561	Mcapitata_HTAC_TP8_1235	Mcapitata_HTAC_TP9_1306	Mcapitata_ATAC_TP9_1580	Mcapitata_HTHC_TP7_1250	Mcapitata_ATAC_TP6_1611	Mcapitata_HTAC_TP5_1583	Mcapitata_HTHC_TP10_1332	Mcapitata_ATAC_TP12_1120	Mcapitata_HTAC_TP9_2412	SRR5453748	SRR5453760	SRR5453750	SRR5453762	Mcapitata_ATAC_TP11_1644	SRR5453749	SRR5453761	SRR5453753	SRR5453765	SRR5453751	SRR5453763	SRR5453758	SRR5453759	SRR5453752	SRR5453764	SRR5453739	SRR5453745	SRR5453743	SRR5453742	SRR5453744	SRR5453757	SRR5453756	SRR5453754	SRR5453755	SRR5453740	SRR5453746	SRR5453741	SRR5453747
Mcapitata_ATHC_TP7_1223	0.128997	0.0267893	0.029949	0.0399227	0.0360918	0	0.00589349	0	0	0	0.0107929	0.00168105	0.0251306	0.0134502	0	0.0250278	0.0178358	0.0253073	0.00152282	0.0230193	0.024906	0.0181635	0.0435795	0.0139419	0.0367447	0.0415975	0.0140047	0.0237899	0.042745	0.0120033	0.0004617	0.0224873	0.0352946	0.0377278	0.0335943	0.0384652	0.0314157	0.0466022	0.0395623	0.0274766	0.027644	0.0156356	0.0225123	0.0117484	0.00895198	0.0258069	0.0487112	0.0379667	0.0260596	0.049281	0.0286581	0.0186682	0.0388361	0.0281277	0.0264344	0.0145946	0.0297268	0.0134097	0.00929835	0	0.0300297	0.0334459	0.00812279	0.0400907	0.0401106	0.0352018	0.0274782	0.0229303	0.0247439	0.00992744	0.0214208	0.016438	0	0.00969264	0.0152132	0.00827572	0.0236239	0.0222563	0.0407091	0	0.0202986	0.0310125	0.014582	0.0322081	0.0325294	0.0457268	0.0260101	0.0201648	0.0242874	0.0242669	0.0273534	0.0111526	0.5	0.0450348	0.0381117	0.0344531	0.0340748	0.0302899	0.0280349	0.0495382	0.0309832	0.0305546	0.0400009	0.0251857	0.0294462	0.0233021	0.00464412	0.0328152	0.0354968	0.0303899	0.0448335	0.0302961	0.016696	0.0514088	0.0248551	0.00945386	0.00261194	0.0126306	0	0.0206729	0.0378499	0	0	0.0137978	0.0157522	0.0451399	0.0223205	0.0194275	0.0187831	0.0349037	0.016039	0	0	0	0	0.106201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102541	0	0	0	0
Mcapitata_HTHC_TP1_2081	0.113125	0	0.000524012	0.033742	0.0309613	0	0	0	0	0	0	0	0.00624586	0	0	0.0102256	0.0254928	0.0124077	0	0	0.00338487	0.00179504	0.0046351	0	0.0153038	0.0124511	0	0.00133314	0.00807167	0	0	0	0.0175074	0.0201973	0.0153852	0.0191992	0.0171941	0.0257625	0.0237473	0.0161085	0.00946518	0	0.0137885	0.00341467	0	0	0.0160762	0.0116028	0.015495	0.0244509	0.00939926	0	0.0210237	0.0128192	0.00955807	0	0.00346242	0.00213543	0.0033592	0	0	0	0	0.0134617	0.00718329	0.00127996	0.024715	0	0.010342	0	0.0105232	0.0128187	0	0.0054338	0	0	0	0.0087313	0.0128337	0	0	0.0120114	0.0190935	0.0156553	0.0117941	0.0212278	0.0141346	0	0.010553	0.0254553	0.0137143	0.5	0.0111526	0.0311224	0.0195643	0	0.0323816	0.010391	0.00225893	0.0205814	0.0165418	0.00517235	0.0256326	0.00631345	0.0183905	0	0	0.00447162	0.00954983	0.00672913	0.0321871	0.00480376	0	0.0155218	0	0	0	0	0	0	0.0115805	0	0	0	0	0.00772101	0.00336494	0	0.003501	0.00664392	0	0	0	0	0	0.0859004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0895095	0	0	0	0
Mcapitata_HTHC_TP8_2067	0.125923	0.00769002	0.0107059	0.0587056	0.0560352	0	0.0469661	0.0265886	0.00214076	0.0100106	0.0230072	0.0079216	0.0203757	0.0153777	0	0.0508158	0.0268361	0.0248852	0	0.020166	0.026772	0.0190222	0.0409266	0.0125246	0.0367545	0.0252359	0.0203858	0.0245008	0.0370921	0	0	0.0161497	0.0264982	0.0439708	0.0411279	0.0216019	0.0451932	0.0469573	0.0392246	0.0376661	0.0133048	0.00742739	0.0376029	0.0156951	0.024039	0.0218863	0.0317775	0.0191129	0.0186383	0.0480604	0.0241744	0.010244	0.0316468	0.0288523	0.0200613	0.0259435	0.022687	0.0133849	0.0228149	0	0.0160398	0.0210799	0.0128551	0.035216	0.0343755	0.0269609	0.0332909	0.014763	0.0147728	0.0207871	0.0243342	0.0200482	0.0108561	0.014212	0.0100324	0	0.0141286	0.0358463	0.0329965	0	0.00511294	0.0363638	0.0260277	0.0302541	0.0247406	0.0359667	0.0206462	0.0215917	0.0284492	0.0509918	0.5	0.0137143	0.0273534	0.0363029	0.0453635	0.0282026	0.0423558	0.0315249	0.0292212	0.0475754	0.0283265	0.0216019	0.0524888	0.0199214	0.0124758	0.0249304	0.0113221	0.0435394	0.0307246	0.0219693	0.0456262	0.0224683	0.0190023	0.0367025	0.0132998	0	0.0125975	0.0354496	0	0.0230274	0.0483764	0	0	0.00814309	0	0.0392035	0.0298245	0.0232839	0.00468039	0.0428346	0.0177236	0	0	0	0	0.0992861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0946046	0	0	0	0
Mcapitata_ATHC_TP7_2875	0.12747	0.0294932	0.0324133	0.0359869	0.0335824	0	0.0174105	0.0036482	0	0	0.0023573	0	0.0348685	0.0193036	0	0.0367182	0.0322988	0.0284337	0	0.0150939	0.0364455	0.0297652	0.0538782	0.0311762	0.0355599	0.0267535	0.00791572	0.0271341	0.0203903	0	0	0.0168381	0.0462288	0.0519974	0.0459304	0.0339512	0.0336328	0.0442865	0.0635644	0.0443282	0.0147194	0.0264561	0.0411561	0.00553427	0.0313935	0.0267102	0.0461921	0.0343584	0.0210472	0.0504462	0.0389685	0.00270364	0.0375187	0.017859	0.0208507	0.0417499	0.0244459	0	0.0249643	0	0.0124763	0.00965849	0.0126118	0.0512107	0.0367451	0.0211525	0.0385717	0.0237352	0.0236549	0.0140813	0.0298526	0.027955	0.00126608	0.0188814	0.0122307	0	0.0110332	0.0214702	0.0278294	0	0.0216861	0.0280979	0.0354025	0.0352483	0.0295384	0.0461004	0.0404538	0.0320411	0.026446	0.5	0.0509918	0.0254553	0.0242669	0.0344849	0.0392419	0.0198696	0.0459687	0.0377602	0.0417117	0.0587916	0.0364078	0.0121526	0.0498916	0.036983	0.03769	0.0221515	0.00982503	0.0446105	0.0327139	0.0429013	0.0414893	0.0256588	0.0455122	0.0387823	0.032371	0.00862293	0.0121114	0.0151446	0.00890353	0.0246032	0.0361127	0	0.00293577	0	0	0.0312426	0.022567	0.0287944	0.00744476	0.0287223	0.0278215	0	0	0	0	0.093585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0962324	0	0	0	0
Mcapitata_HTHC_TP5_1694	0.127564	0.0175959	0.0198815	0.054521	0.0521983	0.00298327	0.00707006	0	0	0.0119461	0.0232158	0.0134461	0.0288534	0.023465	0	0.0196748	0.0336629	0.0344051	0.0167139	0.0195739	0.02592	0.0391464	0.0383153	0.0229907	0.0358903	0.0290273	0.0299486	0.0265577	0.0410348	0.0166179	0.00626176	0.0203432	0.0283775	0.0342623	0.0440849	0.03192	0.0468749	0.0393896	0.0559338	0.0370731	0.0350656	0.0192013	0.0232427	0.0158002	0.0318657	0.0445961	0.0390042	0.0368723	0.0406358	0.0496974	0.0228395	0.0312817	0.0499519	0.032238	0.0371619	0.0363515	0.0447331	0.0260814	0.0304129	0.000378619	0.0191501	0.0292611	0.00840556	0.0435647	0.037093	0.0422272	0.0432702	0.0342659	0.04175	0.0106617	0.0384054	0.0414651	0.0276457	0.0349895	0.0165173	0.0210445	0.0245099	0.0271581	0.0469822	0	0.00743175	0.0414913	0.0299538	0.0445985	0.034363	0.0475793	0.0401	0.0585348	0.5	0.026446	0.0284492	0.010553	0.0242874	0.041796	0.0548045	0.0317165	0.0341998	0.0275596	0.041249	0.0437354	0.0414769	0.0343242	0.0428246	0.0252462	0.0377784	0.0236247	0.0134849	0.0331841	0.0456496	0.020772	0.0269527	0.0234337	0.0310237	0.0520942	0.0324558	0.0262268	0	0.0240886	0	0.0198366	0.0278862	0	0	0	0.00713421	0.0293637	0.0248385	0.0393631	0.0182133	0.0565749	0.0215932	0	0	0	0	0.0969673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0974647	0	0	0	0
Mcapitata_ATAC_TP7_1455	0.126362	0.00675783	0.0100176	0.0435482	0.0416622	0	0.0185205	0	0	0	0.0105941	0.00802517	0.0202169	0.0134297	0	0.0269513	0.0167884	0.0228684	0.00777763	0.00651513	0.0240755	0.0196891	0.0351743	0.0167908	0.0489674	0.0279267	0	0.0336074	0.0216389	0	0	0.00413584	0.0126744	0.0324881	0.0352368	0.0313262	0.038512	0.0175968	0.0374198	0.0439547	0.0222124	0.0265365	0.0358515	0.0152026	0.0249256	0.0214923	0.0431471	0.0329566	0.0177499	0.0249258	0.0375184	0.00315802	0.0314609	0.0313886	0.0154808	0.0393259	0.0244053	0.0132023	0.0193651	0	0.0150454	0.0268196	0	0.0331408	0.0327973	0.0223474	0.0251451	0.0364703	0.0192787	0.00959792	0.0144293	0.0275682	0.00265825	0.0166064	0.0163983	0	0.0260838	0.0169351	0.0184065	0	0.0174828	0.0271522	0.0228322	0.0136384	0.036478	0.0419726	0.0447087	0.5	0.0585348	0.0320411	0.0215917	0	0.0201648	0.0356707	0.0316651	0.0167866	0.021459	0.0297505	0.0289922	0.0281937	0.0278046	0.0175508	0.0381596	0.0199169	0.033469	0.0221548	0.00212506	0.0329957	0.0321415	0.0228538	0.0463021	0.0240179	0.0196746	0.0451405	0.024331	0.00362412	0	0.0148561	0	0.0166003	0.0424701	0	0	0	0.00589057	0.034568	0.0131013	0.0234412	0.016146	0.026229	0.0114449	0	0	0	0	0.0908553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104836	0	0	0	0
Mcapitata_HTHC_TP5_1449	0.119917	0.0216837	0.0246392	0.0550227	0.0522934	0.0067071	0.0138089	0	0	0	0.0168179	0.0047521	0.0196848	0.00985672	0	0.0324998	0.0375622	0.031867	0	0.0141885	0.0171652	0.0430258	0.0428817	0.0287214	0.0313303	0.0230763	0.00565071	0.0300168	0.0211434	0	0	0.0157221	0.036366	0.0370245	0.0360986	0.027387	0.0407688	0.0337207	0.0335189	0.0320475	0.0147349	0.0218533	0.0356743	0.0224151	0.0195507	0.0284692	0.0365362	0.0396954	0.0256772	0.0465618	0.0247673	0.0142466	0.0357455	0.0243978	0.0318999	0.0296715	0.020286	0.0140161	0.0235173	0	0.0116257	0.0312265	0.0134034	0.0500604	0.00899216	0.0321032	0.0326917	0.0382754	0.0219761	0.01402	0.01002	0.0129595	0.0349141	0.0202238	0.00326735	0	0.0117742	0.0358435	0.0356898	0	0.00899482	0.0364413	0.0283326	0.0313343	0.0442228	0.0424215	0.5	0.0447087	0.0401	0.0404538	0.0206462	0.0141346	0.0260101	0.036409	0.0358525	0.0291492	0.0378857	0.0428595	0.0212509	0.0424974	0.0321155	0.0181493	0.0520284	0.0259152	0.0374186	0.00512523	0.00257557	0.038771	0.0281373	0.0206359	0.0408373	0.0263692	0.0274447	0.0471795	0.0185797	0.00198356	0	0.0117113	0	0.013091	0.0364814	0	0	0.00337613	0.000063402	0.044633	0.0249794	0.0285855	0.0214734	0.03383	0.00705531	0	0	0	0	0.0892739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103395	0	0	0	0
Mcapitata_HTAC_TP7_1645	0.128582	0.0233645	0.0266532	0.0697068	0.0666928	0.0220895	0.006247	0.000239439	0	0.00188945	0.0181999	0.00756542	0.0201222	0.0145093	0	0.0505156	0.0349195	0.0356717	0.0134431	0.0283878	0.0313645	0.029471	0.0624736	0.025766	0.0465916	0.0336479	0.0247684	0.0399354	0.0384247	0.00890477	0	0.0234629	0.0371934	0.03989	0.044686	0.0381254	0.0504275	0.0419392	0.0517952	0.0404053	0.0414113	0.0228692	0.0471278	0.021972	0.0368071	0.0415906	0.0312483	0.0393188	0.0308158	0.0478141	0.0357799	0.0274051	0.0550957	0.023665	0.0399033	0.0390629	0.0350123	0.0226189	0.0298949	0.000268001	0.0344965	0.0416762	0.0232606	0.0473624	0.0434755	0.0392848	0.0531956	0.0429991	0.0476946	0.00634458	0.0389017	0.0302514	0.0239398	0.0262234	0.0189332	0.00612541	0.0166124	0.0235877	0.0512657	0	0.0193567	0.0465918	0.0297576	0.0339414	0.114472	0.5	0.0424215	0.0419726	0.0475793	0.0461004	0.0359667	0.0212278	0.0457268	0.0385141	0.04572	0.0356266	0.0487289	0.0306156	0.0410063	0.0495569	0.0327117	0.0377101	0.0546946	0.0314128	0.0389452	0.0289364	0.0180072	0.0477939	0.0533586	0.0314133	0.0480817	0.0414919	0.0289591	0.0531624	0.0376113	0.0174451	0.00590663	0.0339508	0	0.0221306	0.0465676	0.00543542	0	0.0067884	0.0198674	0.0398349	0.0396873	0.0397989	0.0308896	0.0529434	0.0148653	0	0	0	0	0.102212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108606	0	0	0	0
Mcapitata_ATAC_TP4_1651	0.125174	0.0240309	0.0279087	0.0427013	0.0400113	0	0	0	0	0	0.0160845	0.00843716	0.0149243	0.00280476	0	0.0278176	0.0201615	0.0267815	0	0.00674191	0.0331587	0.0155559	0.0368161	0.0206789	0.0445111	0.0387601	0.0154708	0.0346988	0.0362606	0.0145895	0.0012945	0.0147891	0.0346677	0.0353513	0.0314716	0.0392858	0.0544738	0.0291907	0.043114	0.04017	0.0346779	0.0183103	0.0305908	0.0171902	0.0276911	0.0233684	0.0393186	0.0429815	0.0330965	0.0436095	0.0298027	0.011328	0.0474237	0.0259839	0.0364838	0.0327244	0.0163357	0.0170667	0.0154952	0	0.0270412	0.0358563	0.0126283	0.0338903	0.024106	0.0293588	0.034789	0.0253658	0.0283871	0.026163	0.017577	0.0252858	0.0162459	0.0220662	0.0102236	0.0171483	0.0070591	0.0208713	0.028663	0	0.00804343	0.0449614	0.0224882	0.0247508	0.5	0.114472	0.0442228	0.036478	0.034363	0.0295384	0.0247406	0.0117941	0.0325294	0.027429	0.0339272	0.027354	0.0154566	0.0228311	0.0283278	0.0408164	0.0412908	0.0219842	0.0414536	0.021968	0.039243	0.0269373	0.0202818	0.0458914	0.0342811	0.0263271	0.0429096	0.0251394	0.0157717	0.0361367	0.0136274	0.00565168	0	0.0197304	0	0.0169891	0.0388327	0	0	0	0.0125426	0.0404854	0.0265648	0.0172067	0.0267454	0.0344952	0.00402212	0	0	0	0	0.108266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100567	0	0	0	0
Mcapitata_HTHC_TP9_2009	0.118655	0.0028379	0.00581392	0.0476095	0.0454789	0.00115769	0.00202972	0	0	0	0.013903	0	0.015618	0.0135996	0	0.0293626	0.0303336	0.0243285	0	0	0.00357951	0.0149205	0.0372995	0.0226691	0.0331247	0.0227578	0.0109587	0.0265717	0.0183202	0	0.00909662	0.0110191	0.0312225	0.0402361	0.0421486	0.0197854	0.0326443	0.0461169	0.0412815	0.0296848	0.0235469	0.0169762	0.036803	0.0163704	0.0235974	0.0381189	0.0279534	0.0388243	0.0230367	0.0337732	0.0312207	0.0275708	0.0429359	0.0101948	0.0283523	0.0274828	0.0197532	0.0272207	0.0187676	0.00294181	0.0141159	0.0130614	0.0237323	0.0401382	0.034755	0.0376103	0.0404579	0.0173448	0.0278371	0.0316716	0.00992678	0.0370958	0.0204437	0.0271701	0.0224222	0	0.0130721	0.023954	0.045115	0	0.00822577	0.0415403	0.0361955	0.5	0.0247508	0.0339414	0.0313343	0.0136384	0.0445985	0.0352483	0.0302541	0.0156553	0.0322081	0.0327805	0.0338067	0.0229187	0.0289393	0.0265389	0.0284898	0.0366362	0.0396838	0.0169324	0.031262	0.0350113	0.0361574	0.0203751	0.0189446	0.0303936	0.0447256	0.0234365	0.0467523	0.0343507	0.0182156	0.0319591	0.0249529	0.00157836	0.0195	0.0309897	0	0.0109445	0.029931	0	0	0	0	0.0129026	0.0136947	0.0162635	0.00904252	0.0367694	0	0	0	0	0	0.0990071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101635	0	0	0	0
Mcapitata_ATHC_TP6_2016	0.12289	0.0032854	0.00627242	0.0258172	0.0233265	0	0.0136615	0	0	0	0.0052746	0	0.0188341	0.00273318	0	0.0227436	0.0161184	0.0315321	0	0.00172368	0.0161654	0.0258747	0.03841	0.0156356	0.0445663	0.0204581	0.00731928	0.00244658	0.0335359	0	0.00766007	0.0349085	0.0336983	0.0398498	0.0334305	0.0137965	0.0362693	0.0467986	0.0435629	0.0334812	0.0303465	0.00380996	0.0288937	0.0123432	0.00898623	0.0181763	0.030572	0.0230717	0.0174859	0.0434171	0.017476	0.0139378	0.0401593	0.0310389	0.0294602	0.0164459	0.0189894	0.0144215	0.0244365	0	0.0232494	0.0279076	0.00866988	0.0321721	0.0448585	0.0283103	0.023708	0.0289481	0.0233796	0.0216144	0.0214954	0.0228142	0.0116633	0.033017	0.0259848	0	0.0205795	0.0101021	0.0266451	0	0.0217824	0.048555	0.5	0.0361955	0.0224882	0.0297576	0.0283326	0.0228322	0.0299538	0.0354025	0.0260277	0.0190935	0.014582	0.0386456	0.021341	0.0241768	0.0256077	0.0158355	0.0264224	0.0400009	0.0282655	0.000953055	0.0390615	0.0263803	0.0181907	0.0150295	0.0234985	0.038869	0.0453163	0.00900277	0.0236555	0.0250243	0.0269901	0.0375319	0.0149671	0	0	0.00291249	0	0	0.0244675	0	0	0	0.00601706	0.0256361	0.0106436	0.0275634	0.0124654	0.0307154	0.0174576	0	0	0	0	0.0934906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0969881	0	0	0	0
Mcapitata_HTAC_TP4_1269	0.134619	0.025468	0.0288243	0.039271	0.0356913	0.0133287	0.00997448	0.00125409	0	0	0.0227504	0.00749019	0.0298021	0.0284001	0	0.0328699	0.0274352	0.0393349	0.0147982	0.00779248	0.0278624	0.0253481	0.0635031	0.0338555	0.0482805	0.0247364	0.02149	0.0423692	0.0381386	0.013218	0.0125693	0.0252189	0.0437601	0.0328909	0.0434911	0.0459734	0.0442754	0.0522264	0.0548007	0.0361686	0.0378561	0.0199099	0.0372156	0.0241564	0.0254919	0.0380073	0.0541853	0.0512976	0.0419384	0.0555706	0.0372064	0.0252971	0.0646893	0.0387763	0.0359942	0.0365466	0.0397898	0.0205998	0.021304	0	0.008695	0.0266355	0.0227952	0.0563184	0.0360114	0.0339957	0.0519032	0.0399861	0.040226	0.0249393	0.031143	0.0315169	0.0336045	0.041561	0.0118564	0	0.0235276	0.0331659	0.0429878	0	0.0235983	0.5	0.048555	0.0415403	0.0449614	0.0465918	0.0364413	0.0271522	0.0414913	0.0280979	0.0363638	0.0120114	0.0310125	0.0408889	0.0312973	0.0389292	0.0448495	0.0358874	0.0299942	0.0416489	0.0471947	0.0401734	0.0461267	0.0426407	0.037319	0.0343256	0.0241123	0.04204	0.0604818	0.0230162	0.0474365	0.0463862	0.0266441	0.0506999	0.0363262	0.00633984	0.00238227	0.0234093	0.0000461438	0.013213	0.0347434	0.00213652	0	0.0120273	0.0165457	0.0439972	0.0253252	0.0262939	0.0335211	0.0407107	0.0365351	0	0	0	0	0.107761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108865	0	0	0	0
Mcapitata_ATAC_TP7_1499	0.116728	0	0.000109251	0.0227151	0.0208913	0	0.00767799	0	0	0	0.00741493	0	0.00270992	0.00859743	0	0.00268797	0	0.0274525	0	0.00875013	0.00581762	0.00938373	0.0337119	0.0123012	0.0262716	0	0.00513488	0.00306641	0.0286871	0	0	0.0118449	0.0249824	0.0227661	0.0178984	0.0121499	0.0230328	0.0169076	0.024265	0.0404464	0.0241412	0.0139482	0.0200454	0.00618581	0.0153374	0.0145904	0.029979	0.0328406	0.0130119	0.0190746	0.00241959	0	0.0196291	0.000557299	0.0128075	0.0109831	0.00904539	0	0.00475968	0	0.002266	0.00604758	0	0.0203293	0.00165524	0.0158658	0.00459376	0	0.00332601	0	0.00591575	0.017818	0	0.0170383	0.0175371	0	0	0.00972594	0.0139784	0	0.5	0.0235983	0.0217824	0.00822577	0.00804343	0.0193567	0.00899482	0.0174828	0.00743175	0.0216861	0.00511294	0	0.0202986	0.0244934	0.0156066	0.00864824	0	0.0177721	0.00769835	0.0234452	0.0179663	0.0112791	0.0277708	0.0222218	0.0185898	0	0	0.0263442	0.0329578	0.0113588	0.0278356	0.00896984	0.00347883	0.0321695	0.0104443	0	0	0.00427285	0	0.0170667	0.0144675	0	0	0	0	0.0166846	0.00973379	0.0126188	0.011579	0	0	0	0	0	0	0.0869687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0940642	0	0	0	0
Mcapitata_ATAC_TP5_1776	0.0902928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0518038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0595048	0	0	0	0
